key,parameter_code,process_code,flow_code,source_region_code,target_country_code,value,unit,source
"DST-S-D,,,CRI,IND",DST-S-D,,,CRI,IND,18692.9,,CERDI
"DST-S-D,,,CRI,JPN",DST-S-D,,,CRI,JPN,15373.2,,CERDI
"DST-S-D,,,CRI,KOR",DST-S-D,,,CRI,KOR,16095.6,,CERDI
"DST-S-D,,,CRI,NLD",DST-S-D,,,CRI,NLD,7150.86,,CERDI
"DST-S-D,,,CRI,USA",DST-S-D,,,CRI,USA,2590.97,,CERDI
"DST-S-D,,,DNK,CHN",DST-S-D,,,DNK,CHN,21206.9,,CERDI
"DST-S-D,,,DNK,DEU",DST-S-D,,,DNK,DEU,814.841,,CERDI
"DST-S-D,,,DNK,ESP",DST-S-D,,,DNK,ESP,2403.9,,SEA-DISTANCES.ORG
"DST-S-D,,,DNK,FRA",DST-S-D,,,DNK,FRA,1859.4080000000001,,SEA-DISTANCES.ORG
"DST-S-D,,,DNK,IND",DST-S-D,,,DNK,IND,13318.0,,CERDI
"DST-S-D,,,DNK,JPN",DST-S-D,,,DNK,JPN,22113.6,,CERDI
"DST-S-D,,,DNK,KOR",DST-S-D,,,DNK,KOR,21793.0,,CERDI
"DST-S-D,,,DNK,NLD",DST-S-D,,,DNK,NLD,1117.35,,CERDI
"DST-S-D,,,DNK,USA",DST-S-D,,,DNK,USA,8659.03,,CERDI
"DST-S-D,,,DZA,CHN",DST-S-D,,,DZA,CHN,16414.7,,CERDI
"DST-S-D,,,DZA,DEU",DST-S-D,,,DZA,DEU,3174.14,,CERDI
"DST-S-D,,,DZA,ESP",DST-S-D,,,DZA,ESP,449.374,,CERDI
"DST-S-D,,,DZA,FRA",DST-S-D,,,DZA,FRA,863.689,,CERDI
"DST-S-D,,,DZA,IND",DST-S-D,,,DZA,IND,8829.52,,CERDI
"DST-S-D,,,DZA,JPN",DST-S-D,,,DZA,JPN,17389.1,,CERDI
"DST-S-D,,,DZA,KOR",DST-S-D,,,DZA,KOR,17085.5,,CERDI
"DST-S-D,,,DZA,NLD",DST-S-D,,,DZA,NLD,2860.67,,CERDI
"DST-S-D,,,DZA,USA",DST-S-D,,,DZA,USA,9072.02,,CERDI
"DST-S-D,,,EGY,CHN",DST-S-D,,,EGY,CHN,13389.8,,CERDI
"DST-S-D,,,EGY,DEU",DST-S-D,,,EGY,DEU,6629.18,,CERDI
"DST-S-D,,,EGY,ESP",DST-S-D,,,EGY,ESP,3408.43,,CERDI
"DST-S-D,,,EGY,FRA",DST-S-D,,,EGY,FRA,2024.05,,CERDI
"DST-S-D,,,EGY,IND",DST-S-D,,,EGY,IND,5810.46,,CERDI
"DST-S-D,,,EGY,JPN",DST-S-D,,,EGY,JPN,14387.6,,CERDI
"DST-S-D,,,EGY,KOR",DST-S-D,,,EGY,KOR,14066.7,,CERDI
"DST-S-D,,,EGY,NLD",DST-S-D,,,EGY,NLD,6261.57,,CERDI
"DST-S-D,,,EGY,USA",DST-S-D,,,EGY,USA,12612.9,,CERDI
"DST-S-D,,,ESP,CHN",DST-S-D,,,ESP,CHN,16838.3,,CERDI
"DST-S-D,,,ESP,DEU",DST-S-D,,,ESP,DEU,2697.76,,CERDI
"DST-S-D,,,ESP,FRA",DST-S-D,,,ESP,FRA,342.62,,SEA-DISTANCES.ORG
"DST-S-D,,,ESP,IND",DST-S-D,,,ESP,IND,9253.62,,CERDI
"DST-S-D,,,ESP,JPN",DST-S-D,,,ESP,JPN,17812.6,,CERDI
"DST-S-D,,,ESP,KOR",DST-S-D,,,ESP,KOR,17509.0,,CERDI
"DST-S-D,,,ESP,NLD",DST-S-D,,,ESP,NLD,1427.89,,SEA-DISTANCES.ORG
"DST-S-D,,,ESP,USA",DST-S-D,,,ESP,USA,8601.06,,CERDI
"DST-S-D,,,IDN,CHN",DST-S-D,,,IDN,CHN,4900.57,,CERDI
"DST-S-D,,,IDN,DEU",DST-S-D,,,IDN,DEU,16946.8,,CERDI
"DST-S-D,,,IDN,ESP",DST-S-D,,,IDN,ESP,13236.9,,CERDI
"DST-S-D,,,IDN,FRA",DST-S-D,,,IDN,FRA,11693.4,,CERDI
"DST-S-D,,,IDN,IND",DST-S-D,,,IDN,IND,5100.03,,CERDI
"DST-S-D,,,IDN,JPN",DST-S-D,,,IDN,JPN,5807.96,,CERDI
"DST-S-D,,,IDN,KOR",DST-S-D,,,IDN,KOR,5487.17,,CERDI
"DST-S-D,,,IDN,NLD",DST-S-D,,,IDN,NLD,16421.0,,CERDI
"DST-S-D,,,IDN,USA",DST-S-D,,,IDN,USA,13999.4,,CERDI
"DST-S-D,,,IND,CHN",DST-S-D,,,IND,CHN,8761.38,,CERDI
"DST-S-D,,,IND,DEU",DST-S-D,,,IND,DEU,12687.7,,CERDI
"DST-S-D,,,IND,ESP",DST-S-D,,,IND,ESP,9254.24,,CERDI
"DST-S-D,,,IND,FRA",DST-S-D,,,IND,FRA,8441.42,,SEA-DISTANCES.ORG
"DST-S-D,,,IND,JPN",DST-S-D,,,IND,JPN,9668.61,,CERDI
"DST-S-D,,,IND,KOR",DST-S-D,,,IND,KOR,9347.85,,CERDI
"DST-S-D,,,IND,NLD",DST-S-D,,,IND,NLD,12221.7,,CERDI
"DST-S-D,,,IND,USA",DST-S-D,,,IND,USA,18312.2,,CERDI
"DST-S-D,,,JOR,CHN",DST-S-D,,,JOR,CHN,13090.6,,CERDI
"DST-S-D,,,JOR,DEU",DST-S-D,,,JOR,DEU,7488.73,,CERDI
"DST-S-D,,,JOR,ESP",DST-S-D,,,JOR,ESP,3457.7,,SEA-DISTANCES.ORG
"DST-S-D,,,JOR,FRA",DST-S-D,,,JOR,FRA,3516.95,,SEA-DISTANCES.ORG
"DST-S-D,,,JOR,IND",DST-S-D,,,JOR,IND,5511.15,,CERDI
"DST-S-D,,,JOR,JPN",DST-S-D,,,JOR,JPN,14049.3,,CERDI
"DST-S-D,,,JOR,KOR",DST-S-D,,,JOR,KOR,13728.5,,CERDI
"DST-S-D,,,JOR,NLD",DST-S-D,,,JOR,NLD,7079.06,,CERDI
"DST-S-D,,,JOR,USA",DST-S-D,,,JOR,USA,13472.2,,CERDI
"DST-S-D,,,KAZ,CHN",DST-S-D,,,KAZ,CHN,2252.47,,CERDI
"DST-S-D,,,KAZ,DEU",DST-S-D,,,KAZ,DEU,6601.17,,CERDI
"DST-S-D,,,KAZ,ESP",DST-S-D,,,KAZ,ESP,3900.92,,CERDI
"DST-S-D,,,KAZ,FRA",DST-S-D,,,KAZ,FRA,3529.3,,CERDI
"DST-S-D,,,KAZ,IND",DST-S-D,,,KAZ,IND,8331.77,,CERDI
"DST-S-D,,,KAZ,JPN",DST-S-D,,,KAZ,JPN,2136.68,,CERDI
"DST-S-D,,,KAZ,KOR",DST-S-D,,,KAZ,KOR,1579.54,,CERDI
"DST-S-D,,,KAZ,NLD",DST-S-D,,,KAZ,NLD,6287.68,,CERDI
"DST-S-D,,,KAZ,USA",DST-S-D,,,KAZ,USA,8226.75,,CERDI
"DST-S-D,,,KEN,CHN",DST-S-D,,,KEN,CHN,11244.6,,CERDI
"DST-S-D,,,KEN,DEU",DST-S-D,,,KEN,DEU,12814.1,,CERDI
"DST-S-D,,,KEN,ESP",DST-S-D,,,KEN,ESP,9223.33,,CERDI
"DST-S-D,,,KEN,FRA",DST-S-D,,,KEN,FRA,7736.75,,CERDI
"DST-S-D,,,KEN,IND",DST-S-D,,,KEN,IND,4305.05,,CERDI
"DST-S-D,,,KEN,JPN",DST-S-D,,,KEN,JPN,12152.0,,CERDI
"DST-S-D,,,KEN,KOR",DST-S-D,,,KEN,KOR,11831.2,,CERDI
"DST-S-D,,,KEN,NLD",DST-S-D,,,KEN,NLD,12343.5,,CERDI
"DST-S-D,,,KEN,USA",DST-S-D,,,KEN,USA,18739.4,,CERDI
"DST-S-D,,,MAR,CHN",DST-S-D,,,MAR,CHN,16917.9,,CERDI
"DST-S-D,,,MAR,DEU",DST-S-D,,,MAR,DEU,2668.15,,CERDI
"DST-S-D,,,MAR,ESP",DST-S-D,,,MAR,ESP,38.3525,,CERDI
"DST-S-D,,,MAR,FRA",DST-S-D,,,MAR,FRA,1104.08,,CERDI
"DST-S-D,,,MAR,IND",DST-S-D,,,MAR,IND,9333.25,,CERDI
"DST-S-D,,,MAR,JPN",DST-S-D,,,MAR,JPN,17892.3,,CERDI
"DST-S-D,,,MAR,KOR",DST-S-D,,,MAR,KOR,17588.7,,CERDI
"DST-S-D,,,MAR,NLD",DST-S-D,,,MAR,NLD,2354.68,,CERDI
"DST-S-D,,,MAR,USA",DST-S-D,,,MAR,USA,8558.3,,CERDI
"DST-S-D,,,MAR-BEN,CHN",DST-S-D,,,MAR-BEN,CHN,16917.9,,CERDI
"DST-S-D,,,MAR-BEN,DEU",DST-S-D,,,MAR-BEN,DEU,2668.15,,CERDI
"DST-S-D,,,MAR-BEN,ESP",DST-S-D,,,MAR-BEN,ESP,38.3525,,CERDI
"DST-S-D,,,MAR-BEN,FRA",DST-S-D,,,MAR-BEN,FRA,1104.08,,CERDI
"DST-S-D,,,MAR-BEN,IND",DST-S-D,,,MAR-BEN,IND,9333.25,,CERDI
"DST-S-D,,,MAR-BEN,JPN",DST-S-D,,,MAR-BEN,JPN,17892.3,,CERDI
"DST-S-D,,,MAR-BEN,KOR",DST-S-D,,,MAR-BEN,KOR,17588.7,,CERDI
"DST-S-D,,,MAR-BEN,NLD",DST-S-D,,,MAR-BEN,NLD,2354.68,,CERDI
"DST-S-D,,,MAR-BEN,USA",DST-S-D,,,MAR-BEN,USA,8558.3,,CERDI
"DST-S-D,,,MAR-CAS,CHN",DST-S-D,,,MAR-CAS,CHN,16917.9,,CERDI
"DST-S-D,,,MAR-CAS,DEU",DST-S-D,,,MAR-CAS,DEU,2668.15,,CERDI
"DST-S-D,,,MAR-CAS,ESP",DST-S-D,,,MAR-CAS,ESP,38.3525,,CERDI
"DST-S-D,,,MAR-CAS,FRA",DST-S-D,,,MAR-CAS,FRA,1104.08,,CERDI
"DST-S-D,,,MAR-CAS,IND",DST-S-D,,,MAR-CAS,IND,9333.25,,CERDI
"DST-S-D,,,MAR-CAS,JPN",DST-S-D,,,MAR-CAS,JPN,17892.3,,CERDI
"DST-S-D,,,MAR-CAS,KOR",DST-S-D,,,MAR-CAS,KOR,17588.7,,CERDI
"DST-S-D,,,MAR-CAS,NLD",DST-S-D,,,MAR-CAS,NLD,2354.68,,CERDI
"DST-S-D,,,MAR-CAS,USA",DST-S-D,,,MAR-CAS,USA,8558.3,,CERDI
"DST-S-D,,,MAR-DAK,CHN",DST-S-D,,,MAR-DAK,CHN,16917.9,,CERDI
"DST-S-D,,,MAR-DAK,DEU",DST-S-D,,,MAR-DAK,DEU,2668.15,,CERDI
"DST-S-D,,,MAR-DAK,ESP",DST-S-D,,,MAR-DAK,ESP,38.3525,,CERDI
"DST-S-D,,,MAR-DAK,FRA",DST-S-D,,,MAR-DAK,FRA,1104.08,,CERDI
"DST-S-D,,,MAR-DAK,IND",DST-S-D,,,MAR-DAK,IND,9333.25,,CERDI
"DST-S-D,,,MAR-DAK,JPN",DST-S-D,,,MAR-DAK,JPN,17892.3,,CERDI
"DST-S-D,,,MAR-DAK,KOR",DST-S-D,,,MAR-DAK,KOR,17588.7,,CERDI
"DST-S-D,,,MAR-DAK,NLD",DST-S-D,,,MAR-DAK,NLD,2354.68,,CERDI
"DST-S-D,,,MAR-DAK,USA",DST-S-D,,,MAR-DAK,USA,8558.3,,CERDI
"DST-S-D,,,MAR-DRA,CHN",DST-S-D,,,MAR-DRA,CHN,16917.9,,CERDI
"DST-S-D,,,MAR-DRA,DEU",DST-S-D,,,MAR-DRA,DEU,2668.15,,CERDI
"DST-S-D,,,MAR-DRA,ESP",DST-S-D,,,MAR-DRA,ESP,38.3525,,CERDI
"DST-S-D,,,MAR-DRA,FRA",DST-S-D,,,MAR-DRA,FRA,1104.08,,CERDI
"DST-S-D,,,MAR-DRA,IND",DST-S-D,,,MAR-DRA,IND,9333.25,,CERDI
"DST-S-D,,,MAR-DRA,JPN",DST-S-D,,,MAR-DRA,JPN,17892.3,,CERDI
"DST-S-D,,,MAR-DRA,KOR",DST-S-D,,,MAR-DRA,KOR,17588.7,,CERDI
"DST-S-D,,,MAR-DRA,NLD",DST-S-D,,,MAR-DRA,NLD,2354.68,,CERDI
"DST-S-D,,,MAR-DRA,USA",DST-S-D,,,MAR-DRA,USA,8558.3,,CERDI
"DST-S-D,,,MAR-FES,CHN",DST-S-D,,,MAR-FES,CHN,16917.9,,CERDI
"DST-S-D,,,MAR-FES,DEU",DST-S-D,,,MAR-FES,DEU,2668.15,,CERDI
"DST-S-D,,,MAR-FES,ESP",DST-S-D,,,MAR-FES,ESP,38.3525,,CERDI
"DST-S-D,,,MAR-FES,FRA",DST-S-D,,,MAR-FES,FRA,1104.08,,CERDI
"DST-S-D,,,MAR-FES,IND",DST-S-D,,,MAR-FES,IND,9333.25,,CERDI
"DST-S-D,,,MAR-FES,JPN",DST-S-D,,,MAR-FES,JPN,17892.3,,CERDI
"DST-S-D,,,MAR-FES,KOR",DST-S-D,,,MAR-FES,KOR,17588.7,,CERDI
"DST-S-D,,,MAR-FES,NLD",DST-S-D,,,MAR-FES,NLD,2354.68,,CERDI
"DST-S-D,,,MAR-FES,USA",DST-S-D,,,MAR-FES,USA,8558.3,,CERDI
"DST-S-D,,,MAR-GUE,CHN",DST-S-D,,,MAR-GUE,CHN,16917.9,,CERDI
"DST-S-D,,,MAR-GUE,DEU",DST-S-D,,,MAR-GUE,DEU,2668.15,,CERDI
"DST-S-D,,,MAR-GUE,ESP",DST-S-D,,,MAR-GUE,ESP,38.3525,,CERDI
"DST-S-D,,,MAR-GUE,FRA",DST-S-D,,,MAR-GUE,FRA,1104.08,,CERDI
"DST-S-D,,,MAR-GUE,IND",DST-S-D,,,MAR-GUE,IND,9333.25,,CERDI
"DST-S-D,,,MAR-GUE,JPN",DST-S-D,,,MAR-GUE,JPN,17892.3,,CERDI
"DST-S-D,,,MAR-GUE,KOR",DST-S-D,,,MAR-GUE,KOR,17588.7,,CERDI
"DST-S-D,,,MAR-GUE,NLD",DST-S-D,,,MAR-GUE,NLD,2354.68,,CERDI
"DST-S-D,,,MAR-GUE,USA",DST-S-D,,,MAR-GUE,USA,8558.3,,CERDI
"DST-S-D,,,MAR-LAA,CHN",DST-S-D,,,MAR-LAA,CHN,16917.9,,CERDI
"DST-S-D,,,MAR-LAA,DEU",DST-S-D,,,MAR-LAA,DEU,2668.15,,CERDI
"DST-S-D,,,MAR-LAA,ESP",DST-S-D,,,MAR-LAA,ESP,38.3525,,CERDI
"DST-S-D,,,MAR-LAA,FRA",DST-S-D,,,MAR-LAA,FRA,1104.08,,CERDI
"DST-S-D,,,MAR-LAA,IND",DST-S-D,,,MAR-LAA,IND,9333.25,,CERDI
"DST-S-D,,,MAR-LAA,JPN",DST-S-D,,,MAR-LAA,JPN,17892.3,,CERDI
"DST-S-D,,,MAR-LAA,KOR",DST-S-D,,,MAR-LAA,KOR,17588.7,,CERDI
"DST-S-D,,,MAR-LAA,NLD",DST-S-D,,,MAR-LAA,NLD,2354.68,,CERDI
"DST-S-D,,,MAR-LAA,USA",DST-S-D,,,MAR-LAA,USA,8558.3,,CERDI
"DST-S-D,,,MAR-LOR,CHN",DST-S-D,,,MAR-LOR,CHN,16917.9,,CERDI
"DST-S-D,,,MAR-LOR,DEU",DST-S-D,,,MAR-LOR,DEU,2668.15,,CERDI
"DST-S-D,,,MAR-LOR,ESP",DST-S-D,,,MAR-LOR,ESP,38.3525,,CERDI
"DST-S-D,,,MAR-LOR,FRA",DST-S-D,,,MAR-LOR,FRA,1104.08,,CERDI
"DST-S-D,,,MAR-LOR,IND",DST-S-D,,,MAR-LOR,IND,9333.25,,CERDI
"DST-S-D,,,MAR-LOR,JPN",DST-S-D,,,MAR-LOR,JPN,17892.3,,CERDI
"DST-S-D,,,MAR-LOR,KOR",DST-S-D,,,MAR-LOR,KOR,17588.7,,CERDI
"DST-S-D,,,MAR-LOR,NLD",DST-S-D,,,MAR-LOR,NLD,2354.68,,CERDI
"DST-S-D,,,MAR-LOR,USA",DST-S-D,,,MAR-LOR,USA,8558.3,,CERDI
"DST-S-D,,,MAR-MAR,CHN",DST-S-D,,,MAR-MAR,CHN,16917.9,,CERDI
"DST-S-D,,,MAR-MAR,DEU",DST-S-D,,,MAR-MAR,DEU,2668.15,,CERDI
"DST-S-D,,,MAR-MAR,ESP",DST-S-D,,,MAR-MAR,ESP,38.3525,,CERDI
"DST-S-D,,,MAR-MAR,FRA",DST-S-D,,,MAR-MAR,FRA,1104.08,,CERDI
"DST-S-D,,,MAR-MAR,IND",DST-S-D,,,MAR-MAR,IND,9333.25,,CERDI
"DST-S-D,,,MAR-MAR,JPN",DST-S-D,,,MAR-MAR,JPN,17892.3,,CERDI
"DST-S-D,,,MAR-MAR,KOR",DST-S-D,,,MAR-MAR,KOR,17588.7,,CERDI
"DST-S-D,,,MAR-MAR,NLD",DST-S-D,,,MAR-MAR,NLD,2354.68,,CERDI
"DST-S-D,,,MAR-MAR,USA",DST-S-D,,,MAR-MAR,USA,8558.3,,CERDI
"DST-S-D,,,MAR-RAB,CHN",DST-S-D,,,MAR-RAB,CHN,16917.9,,CERDI
"DST-S-D,,,MAR-RAB,DEU",DST-S-D,,,MAR-RAB,DEU,2668.15,,CERDI
"DST-S-D,,,MAR-RAB,ESP",DST-S-D,,,MAR-RAB,ESP,38.3525,,CERDI
"DST-S-D,,,MAR-RAB,FRA",DST-S-D,,,MAR-RAB,FRA,1104.08,,CERDI
"DST-S-D,,,MAR-RAB,IND",DST-S-D,,,MAR-RAB,IND,9333.25,,CERDI
"DST-S-D,,,MAR-RAB,JPN",DST-S-D,,,MAR-RAB,JPN,17892.3,,CERDI
"DST-S-D,,,MAR-RAB,KOR",DST-S-D,,,MAR-RAB,KOR,17588.7,,CERDI
"DST-S-D,,,MAR-RAB,NLD",DST-S-D,,,MAR-RAB,NLD,2354.68,,CERDI
"DST-S-D,,,MAR-RAB,USA",DST-S-D,,,MAR-RAB,USA,8558.3,,CERDI
"DST-S-D,,,MAR-SOU,CHN",DST-S-D,,,MAR-SOU,CHN,16917.9,,CERDI
"DST-S-D,,,MAR-SOU,DEU",DST-S-D,,,MAR-SOU,DEU,2668.15,,CERDI
"DST-S-D,,,MAR-SOU,ESP",DST-S-D,,,MAR-SOU,ESP,38.3525,,CERDI
"DST-S-D,,,MAR-SOU,FRA",DST-S-D,,,MAR-SOU,FRA,1104.08,,CERDI
"DST-S-D,,,MAR-SOU,IND",DST-S-D,,,MAR-SOU,IND,9333.25,,CERDI
"DST-S-D,,,MAR-SOU,JPN",DST-S-D,,,MAR-SOU,JPN,17892.3,,CERDI
"DST-S-D,,,MAR-SOU,KOR",DST-S-D,,,MAR-SOU,KOR,17588.7,,CERDI
"DST-S-D,,,MAR-SOU,NLD",DST-S-D,,,MAR-SOU,NLD,2354.68,,CERDI
"DST-S-D,,,MAR-SOU,USA",DST-S-D,,,MAR-SOU,USA,8558.3,,CERDI
"DST-S-D,,,MAR-TAN,CHN",DST-S-D,,,MAR-TAN,CHN,16917.9,,CERDI
"DST-S-D,,,MAR-TAN,DEU",DST-S-D,,,MAR-TAN,DEU,2668.15,,CERDI
"DST-S-D,,,MAR-TAN,ESP",DST-S-D,,,MAR-TAN,ESP,38.3525,,CERDI
"DST-S-D,,,MAR-TAN,FRA",DST-S-D,,,MAR-TAN,FRA,1104.08,,CERDI
"DST-S-D,,,MAR-TAN,IND",DST-S-D,,,MAR-TAN,IND,9333.25,,CERDI
"DST-S-D,,,MAR-TAN,JPN",DST-S-D,,,MAR-TAN,JPN,17892.3,,CERDI
"DST-S-D,,,MAR-TAN,KOR",DST-S-D,,,MAR-TAN,KOR,17588.7,,CERDI
"DST-S-D,,,MAR-TAN,NLD",DST-S-D,,,MAR-TAN,NLD,2354.68,,CERDI
"DST-S-D,,,MAR-TAN,USA",DST-S-D,,,MAR-TAN,USA,8558.3,,CERDI
"DST-S-D,,,MEX,CHN",DST-S-D,,,MEX,CHN,13223.2,,CERDI
"DST-S-D,,,MEX,DEU",DST-S-D,,,MEX,DEU,10256.3,,CERDI
"DST-S-D,,,MEX,ESP",DST-S-D,,,MEX,ESP,10695.5,,CERDI
"DST-S-D,,,MEX,FRA",DST-S-D,,,MEX,FRA,11766.6,,CERDI
"DST-S-D,,,MEX,IND",DST-S-D,,,MEX,IND,20448.3,,CERDI
"DST-S-D,,,MEX,JPN",DST-S-D,,,MEX,JPN,11860.6,,CERDI
"DST-S-D,,,MEX,KOR",DST-S-D,,,MEX,KOR,12583.0,,CERDI
"DST-S-D,,,MEX,NLD",DST-S-D,,,MEX,NLD,9956.94,,CERDI
"DST-S-D,,,MEX,USA",DST-S-D,,,MEX,USA,1231.58,,SEA-DISTANCES.ORG
"DST-S-D,,,MRT,CHN",DST-S-D,,,MRT,CHN,19545.9,,CERDI
"DST-S-D,,,MRT,DEU",DST-S-D,,,MRT,DEU,4171.75,,CERDI
"DST-S-D,,,MRT,ESP",DST-S-D,,,MRT,ESP,2012.1,,CERDI
"DST-S-D,,,MRT,FRA",DST-S-D,,,MRT,FRA,3083.36,,CERDI
"DST-S-D,,,MRT,IND",DST-S-D,,,MRT,IND,11940.3,,CERDI
"DST-S-D,,,MRT,JPN",DST-S-D,,,MRT,JPN,20452.6,,CERDI
"DST-S-D,,,MRT,KOR",DST-S-D,,,MRT,KOR,20132.0,,CERDI
"DST-S-D,,,MRT,NLD",DST-S-D,,,MRT,NLD,3858.24,,CERDI
"DST-S-D,,,MRT,USA",DST-S-D,,,MRT,USA,7511.88,,CERDI
"DST-S-D,,,NAM,CHN",DST-S-D,,,NAM,CHN,16002.4,,CERDI
"DST-S-D,,,NAM,DEU",DST-S-D,,,NAM,DEU,10723.8,,CERDI
"DST-S-D,,,NAM,ESP",DST-S-D,,,NAM,ESP,8564.51,,CERDI
"DST-S-D,,,NAM,FRA",DST-S-D,,,NAM,FRA,9635.71,,CERDI
"DST-S-D,,,NAM,IND",DST-S-D,,,NAM,IND,10561.3,,CERDI
"DST-S-D,,,NAM,JPN",DST-S-D,,,NAM,JPN,16976.9,,CERDI
"DST-S-D,,,NAM,KOR",DST-S-D,,,NAM,KOR,16673.3,,CERDI
"DST-S-D,,,NAM,NLD",DST-S-D,,,NAM,NLD,10410.4,,CERDI
"DST-S-D,,,NAM,USA",DST-S-D,,,NAM,USA,12721.7,,CERDI
"DST-S-D,,,NOR,CHN",DST-S-D,,,NOR,CHN,21062.6,,CERDI
"DST-S-D,,,NOR,DEU",DST-S-D,,,NOR,DEU,605.048,,CERDI
"DST-S-D,,,NOR,ESP",DST-S-D,,,NOR,ESP,2363.15,,SEA-DISTANCES.ORG
"DST-S-D,,,NOR,FRA",DST-S-D,,,NOR,FRA,1818.66,,SEA-DISTANCES.ORG
"DST-S-D,,,NOR,IND",DST-S-D,,,NOR,IND,13108.2,,CERDI
"DST-S-D,,,NOR,JPN",DST-S-D,,,NOR,JPN,21969.2,,CERDI
"DST-S-D,,,NOR,KOR",DST-S-D,,,NOR,KOR,21648.7,,CERDI
"DST-S-D,,,NOR,NLD",DST-S-D,,,NOR,NLD,808.457,,CERDI
"DST-S-D,,,NOR,USA",DST-S-D,,,NOR,USA,7940.34,,CERDI
"DST-S-D,,,PER,CHN",DST-S-D,,,PER,CHN,16633.3,,CERDI
"DST-S-D,,,PER,DEU",DST-S-D,,,PER,DEU,12282.46,,SEA-DISTANCES.ORG
"DST-S-D,,,PER,ESP",DST-S-D,,,PER,ESP,11517.59,,SEA-DISTANCES.ORG
"DST-S-D,,,PER,FRA",DST-S-D,,,PER,FRA,10735.1,,CERDI
"DST-S-D,,,PER,IND",DST-S-D,,,PER,IND,20364.8,,CERDI
"DST-S-D,,,PER,JPN",DST-S-D,,,PER,JPN,15271.0,,CERDI
"DST-S-D,,,PER,KOR",DST-S-D,,,PER,KOR,15993.2,,CERDI
"DST-S-D,,,PER,NLD",DST-S-D,,,PER,NLD,11445.36,,SEA-DISTANCES.ORG
"DST-S-D,,,PER,USA",DST-S-D,,,PER,USA,4729.2,,CERDI
"DST-S-D,,,PRT,CHN",DST-S-D,,,PRT,CHN,17380.0,,CERDI
"DST-S-D,,,PRT,DEU",DST-S-D,,,PRT,DEU,2479.82,,SEA-DISTANCES.ORG
"DST-S-D,,,PRT,ESP",DST-S-D,,,PRT,ESP,1085.27,,SEA-DISTANCES.ORG
"DST-S-D,,,PRT,FRA",DST-S-D,,,PRT,FRA,1729.71,,CERDI
"DST-S-D,,,PRT,IND",DST-S-D,,,PRT,IND,9795.41,,CERDI
"DST-S-D,,,PRT,JPN",DST-S-D,,,PRT,JPN,18354.4,,CERDI
"DST-S-D,,,PRT,KOR",DST-S-D,,,PRT,KOR,18050.8,,CERDI
"DST-S-D,,,PRT,NLD",DST-S-D,,,PRT,NLD,1721.53,,CERDI
"DST-S-D,,,PRT,USA",DST-S-D,,,PRT,USA,7944.32,,CERDI
"DST-S-D,,,RUS,CHN",DST-S-D,,,RUS,CHN,2252.47,,CERDI
"DST-S-D,,,RUS,DEU",DST-S-D,,,RUS,DEU,6601.17,,CERDI
"DST-S-D,,,RUS,ESP",DST-S-D,,,RUS,ESP,3900.92,,CERDI
"DST-S-D,,,RUS,FRA",DST-S-D,,,RUS,FRA,3529.3,,CERDI
"DST-S-D,,,RUS,IND",DST-S-D,,,RUS,IND,8331.77,,CERDI
"DST-S-D,,,RUS,JPN",DST-S-D,,,RUS,JPN,2136.68,,CERDI
"DST-S-D,,,RUS,KOR",DST-S-D,,,RUS,KOR,1579.54,,CERDI
"DST-S-D,,,RUS,NLD",DST-S-D,,,RUS,NLD,7921.0,,SEA-DISTANCES.ORG
"DST-S-D,,,RUS,USA",DST-S-D,,,RUS,USA,8226.75,,CERDI
"DST-S-D,,,SAU,CHN",DST-S-D,,,SAU,CHN,12014.2,,CERDI
"DST-S-D,,,SAU,DEU",DST-S-D,,,SAU,DEU,8624.76,,SEA-DISTANCES.ORG
"DST-S-D,,,SAU,ESP",DST-S-D,,,SAU,ESP,4279.97,,SEA-DISTANCES.ORG
"DST-S-D,,,SAU,FRA",DST-S-D,,,SAU,FRA,3364.12,,CERDI
"DST-S-D,,,SAU,IND",DST-S-D,,,SAU,IND,4376.12,,CERDI
"DST-S-D,,,SAU,JPN",DST-S-D,,,SAU,JPN,12921.6,,CERDI
"DST-S-D,,,SAU,KOR",DST-S-D,,,SAU,KOR,12600.8,,CERDI
"DST-S-D,,,SAU,NLD",DST-S-D,,,SAU,NLD,7402.44,,SEA-DISTANCES.ORG
"DST-S-D,,,SAU,USA",DST-S-D,,,SAU,USA,14233.2,,CERDI
"DST-S-D,,,SWE,CHN",DST-S-D,,,SWE,CHN,21022.6,,CERDI
"DST-S-D,,,SWE,DEU",DST-S-D,,,SWE,DEU,602.49,,CERDI
"DST-S-D,,,SWE,ESP",DST-S-D,,,SWE,ESP,3104.64,,CERDI
"DST-S-D,,,SWE,FRA",DST-S-D,,,SWE,FRA,4175.91,,CERDI
"DST-S-D,,,SWE,IND",DST-S-D,,,SWE,IND,13105.7,,CERDI
"DST-S-D,,,SWE,JPN",DST-S-D,,,SWE,JPN,21929.3,,CERDI
"DST-S-D,,,SWE,KOR",DST-S-D,,,SWE,KOR,21608.7,,CERDI
"DST-S-D,,,SWE,NLD",DST-S-D,,,SWE,NLD,821.919,,CERDI
"DST-S-D,,,SWE,USA",DST-S-D,,,SWE,USA,8160.7,,CERDI
"DST-S-D,,,THA,CHN",DST-S-D,,,THA,CHN,4046.29,,CERDI
"DST-S-D,,,THA,DEU",DST-S-D,,,THA,DEU,18076.4,,CERDI
